clientbankpartner_pin,partnerrolestart_date,day_0,day_1,day_2,day_3,day_4,day_5,day_6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,partnerrolestart_date_year,partnerrolestart_date_month,partnerrolestart_date_day,partnerrolestart_date_dayofweek,clients_count,days_after_partnership,active_months,last_active_month_ago,avg_clients_monthly,median_clients_monthly,std_clients_monthly,var_clients_monthly,max_clients_monthly,max_zero_month,is_any_1_month,is_any_2_month,is_any_3_month,last_month_to_avg,last_month_to_all,avg_clients_count_per_ccode,0_oh,1_oh,2_oh,3_oh,4_oh,5_oh,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,max_diff,min_diff,avg_weekdays,median_weekdays,std_weekdays,var_weekdays,weekday2weekends,weekday2all,weekends2all,active_in_weekends,target
1352,2020-03-01,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2020,3,1,6,4,153,4,1,0.6,1.0,0.48989794855663565,0.24000000000000005,1,1,1,0,1,1.6666666666666667,0.25,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,1,1,-1,0.5714285714285714,0.0,0.7284313590846835,0.5306122448979591,0.0,1.0,0.0,0,0
164421,2019-09-01,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2019,9,1,6,4,335,4,1,0.2727272727272727,0.0,0.4453617714151233,0.1983471074380165,1,4,1,0,0,3.666666666666667,0.25,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,1,-1,1,-1,0,0,1,1,-1,0.5714285714285714,1.0,0.4948716593053935,0.24489795918367346,1.0,0.5,0.5,1,0
246930,2020-06-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020,6,1,0,2,61,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,1.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2857142857142857,0.0,0.6998542122237653,0.4897959183673471,0.0,1.0,0.0,0,1
232345,2020-01-01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2020,1,1,2,2,213,2,1,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,1,6,1,0,0,7.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306126,0.0,1.0,0.0,0,1
1360,2020-08-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,8,1,5,1,0,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,0.0,1.0,0.0,0,1
226425,2020-01-01,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,2020,1,1,2,8,213,7,1,1.1666666666666667,1.0,0.3726779962499649,0.13888888888888887,2,0,1,1,1,0.8571428571428571,0.125,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,1,-1,1.1428571428571428,1.0,0.8329931278350429,0.6938775510204082,1.0,0.5,0.5,1,0
218461,2019-12-01,30.0,36.0,36.0,39.0,3.0,25.0,39.0,0,0,0,0,0,0,0,0,0,5,13,16,57,60,25,22,6,4,2019,12,1,6,208,244,9,1,25.5,19.0,20.130822139197395,405.25,60,0,1,1,1,0.1568627450980392,0.019230769230769232,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,3,41,3,-35,-3,-16,-2,41,-35,29.714285714285715,36.0,11.876919823329445,141.06122448979593,2.25,0.6923076923076923,0.3076923076923077,1,0
4467,2020-06-01,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2020,6,1,0,3,61,3,1,1.0,1.0,0.0,0.0,1,0,1,1,1,1.0,0.3333333333333333,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.42857142857142855,0.0,0.7284313590846835,0.5306122448979591,2.0,0.6666666666666666,0.3333333333333333,1,0
159970,2019-08-01,4.0,16.0,2.0,12.0,6.0,10.0,7.0,0,0,0,0,0,17,23,3,2,1,0,1,1,1,2,1,2,3,2019,8,1,3,57,366,12,1,4.5,1.5,7.076957915187382,50.083333333333336,23,1,1,1,1,0.6666666666666666,0.05263157894736842,13.197445334487984,0,0,0,0,1,0,0,0,0,0,17,6,-20,-1,-1,-1,1,0,0,1,-1,1,1,17,-20,8.142857142857142,7.0,4.485805276602166,20.122448979591837,2.3529411764705883,0.7017543859649122,0.2982456140350877,1,0
174106,2019-08-01,8.0,9.0,1.0,5.0,3.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,8,4,8,12,7,4,3,0,2019,8,1,3,46,366,7,2,7.166666666666667,7.5,2.733536577809454,7.472222222222222,12,0,0,1,1,0.0,0.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,-4,4,4,-5,-3,-1,-3,8,-5,6.571428571428571,8.0,3.3319725113401715,11.10204081632653,1.3,0.5652173913043478,0.43478260869565216,1,0
529,2020-08-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,8,1,5,1,0,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
161038,2019-05-01,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2019,5,1,2,3,458,3,1,0.16666666666666666,0.0,0.372677996249965,0.13888888888888892,1,10,1,1,0,6.0,0.3333333333333333,22.39424141749723,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,-1,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,0
330723,2020-07-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020,7,1,2,2,31,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,1.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2857142857142857,0.0,0.6998542122237653,0.4897959183673471,0.0,1.0,0.0,0,0
324944,2020-07-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,7,1,2,1,31,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,0.0,1.0,0.0,0,0
287011,2020-06-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,6,1,0,1,61,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,1.0,0.0,0,0
166789,2019-08-01,17.0,45.0,14.0,55.0,40.0,67.0,36.0,0,0,0,0,0,0,0,17,43,60,30,42,27,20,20,9,0,6,2019,8,1,3,274,366,10,1,26.8,23.5,16.821414922651424,282.96000000000004,60,1,1,0,1,0.22388059701492538,0.021897810218978103,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,17,26,17,-30,12,-15,-7,0,-11,-9,6,26,-30,39.142857142857146,40.0,17.707371922681336,313.5510204081633,1.6601941747572815,0.6240875912408759,0.3759124087591241,1,0
431,2020-05-01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2020,5,1,4,3,92,1,3,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,3,-3,0.42857142857142855,0.0,0.7284313590846835,0.5306122448979591,0.0,0.0,1.0,1,0
226911,2020-02-01,1.0,3.0,1.0,2.0,0.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,3,0,1,2020,2,1,5,12,182,6,1,1.8333333333333333,1.5,1.343709624716425,1.805555555555556,4,1,1,0,1,0.5454545454545455,0.08333333333333333,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-3,0,2,-3,1,2,-3,1.7142857142857142,2.0,1.0301575072754257,1.0612244897959184,1.4,0.5833333333333334,0.4166666666666667,1,0
5073,2020-06-01,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2020,6,1,0,3,61,3,1,1.0,1.0,0.0,0.0,1,0,1,1,1,1.0,0.3333333333333333,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,1
3992,2019-07-01,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,1,5,3,1,3,2,2,1,1,3,2,2019,7,1,0,24,397,11,1,2.2,2.0,1.2489995996796797,1.56,5,0,1,1,1,0.9090909090909091,0.08333333333333333,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,1,4,-2,-2,2,-1,0,-1,0,2,-1,4,-2,3.4285714285714284,4.0,1.3997084244475304,1.959183673469388,2.0,0.6666666666666666,0.3333333333333333,1,0
231314,2020-01-01,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,2020,1,1,2,5,213,4,1,0.5714285714285714,0.0,0.7284313590846835,0.5306122448979591,2,3,1,0,1,1.75,0.2,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,1,0,-1,1,2,-2,0.7142857142857143,0.0,0.8806305718527109,0.7755102040816325,1.5,0.6,0.4,1,0
242312,2020-02-01,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,2020,2,1,5,7,182,6,1,0.8333333333333334,1.0,0.372677996249965,0.13888888888888892,1,1,1,1,1,2.4,0.2857142857142857,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,1,1,-1,1.0,1.0,0.7559289460184544,0.5714285714285714,0.75,0.42857142857142855,0.5714285714285714,1,0
168904,2019-08-01,3.0,0.0,0.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,2,0,1,2,0,2,1,1,1,1,0,1,2019,8,1,3,12,366,9,1,1.0,1.0,0.7385489458759964,0.5454545454545454,2,1,1,0,1,1.0,0.08333333333333333,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,2,-2,1,1,-2,2,-1,0,0,0,-1,1,2,-2,1.7142857142857142,2.0,1.1605769149479943,1.346938775510204,1.4,0.5833333333333334,0.4166666666666667,1,0
225709,2020-05-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020,5,1,4,2,92,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,1.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2857142857142857,0.0,0.4517539514526257,0.20408163265306128,0.0,1.0,0.0,0,0
133088,2019-10-01,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,2,2019,10,1,1,8,305,5,1,0.6,0.0,0.8,0.64,2,3,1,1,0,3.3333333333333335,0.25,22.39424141749723,0,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,1,-1,0,2,-2,1,1,2,-2,1.1428571428571428,1.0,0.8329931278350429,0.6938775510204082,1.6666666666666667,0.625,0.375,1,0
120733,2019-06-01,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,2,2019,6,1,5,7,427,5,1,0.4166666666666667,0.0,0.6400954789890505,0.40972222222222204,2,5,1,0,0,4.8,0.2857142857142857,13.197445334487984,0,0,0,0,1,0,0,0,0,0,1,-1,1,-1,1,-1,2,-2,0,0,0,0,2,2,-2,1.0,1.0,1.3093073414159542,1.7142857142857142,0.0,1.0,0.0,0,0
3126,2020-07-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020,7,1,2,2,31,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,1.0,0.5,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2857142857142857,0.0,0.6998542122237653,0.4897959183673471,0.0,1.0,0.0,0,0
121333,2019-01-01,2.0,8.0,10.0,11.0,3.0,7.0,6.0,6,5,1,4,1,6,5,6,3,3,3,0,0,0,0,2,1,1,2019,1,1,1,47,578,14,1,2.7058823529411766,3.0,2.2166404331078553,4.913494809688581,6,4,1,1,1,0.3695652173913043,0.02127659574468085,22.39424141749723,0,1,0,0,0,0,-1,-4,3,-3,5,-1,1,-3,0,0,-3,0,0,0,2,-1,0,5,-4,6.714285714285714,7.0,3.1036515689143473,9.63265306122449,2.6153846153846154,0.723404255319149,0.2765957446808511,1,0
147848,2019-05-01,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,2019,5,1,2,8,458,7,1,0.4666666666666667,0.0,0.618241233033047,0.3822222222222223,2,4,1,1,0,2.142857142857143,0.125,13.197445334487984,0,0,0,0,1,0,0,2,-2,1,-1,0,1,-1,0,0,0,1,0,-1,0,1,0,2,-2,1.1428571428571428,1.0,0.989743318610787,0.9795918367346939,1.6666666666666667,0.625,0.375,1,1
230174,2020-01-01,1.0,2.0,1.0,1.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,1,1,1,2020,1,1,2,11,213,6,1,1.4285714285714286,1.0,1.3997084244475304,1.959183673469388,4,1,1,1,1,0.7,0.09090909090909091,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,-1,-3,1,-1,1,0,0,4,-3,1.5714285714285714,1.0,1.178030178747903,1.3877551020408165,0.8333333333333334,0.45454545454545453,0.5454545454545454,1,0
1671,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020,7,1,2,2,31,2,1,1.0,1.0,0.0,0.0,1,0,1,1,0,1.0,0.5,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2857142857142857,0.0,0.4517539514526257,0.20408163265306128,0.0,1.0,0.0,0,1
146643,2019-05-01,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,2019,5,1,2,7,458,6,1,0.46153846153846156,0.0,0.6343239424027171,0.40236686390532544,2,6,1,0,0,2.1666666666666665,0.14285714285714285,13.197445334487984,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,1,-2,0,1,1,-2,1.0,0.0,1.4142135623730951,2.0,0.0,1.0,0.0,0,1
2598,2020-08-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,8,1,5,1,0,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,1
2414,2019-03-01,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2019,3,1,4,5,519,5,1,0.25,0.0,0.4330127018922193,0.1875,1,11,1,1,0,4.0,0.2,9.216780238500851,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,-1,0.7142857142857143,1.0,0.6998542122237652,0.4897959183673469,0.0,1.0,0.0,0,0
124143,2019-05-01,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0,0,0,0,2,1,0,2,1,1,0,1,1,1,1,1,1,2,2019,5,1,2,15,458,12,1,1.0,1.0,0.5547001962252291,0.3076923076923077,2,1,1,1,1,2.0,0.13333333333333333,13.197445334487984,0,0,0,0,1,0,0,0,0,2,-1,-1,2,-1,0,-1,1,0,0,0,0,0,1,2,-1,2.142857142857143,2.0,0.989743318610787,0.9795918367346939,2.0,0.6666666666666666,0.3333333333333333,1,0
26364,2020-08-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,8,1,5,1,0,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.34992710611188266,0.12244897959183677,0.0,1.0,0.0,0,1
4491,2020-02-01,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2020,2,1,5,7,182,7,1,1.0,1.0,0.0,0.0,1,0,1,1,1,1.0,0.14285714285714285,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.0,0.7559289460184544,0.5714285714285714,1.3333333333333333,0.5714285714285714,0.42857142857142855,1,0
2925,2020-07-01,0.0,5.0,1.0,3.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2020,7,1,2,10,31,2,1,9.0,9.0,0.0,0.0,9,0,1,1,0,0.1111111111111111,0.1,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-8,9,-8,1.4285714285714286,1.0,1.761261143705422,3.102040816326531,9.0,0.9,0.1,1,0
217801,2020-04-01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2020,4,1,2,3,122,3,1,0.5,0.5,0.5,0.25,1,2,1,0,0,2.0,0.3333333333333333,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1,-1,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,0
5506,2019-05-01,0.0,2.0,0.0,2.0,1.0,3.0,3.0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,2019,5,1,2,11,458,11,1,0.6666666666666666,1.0,0.47140452079103173,0.22222222222222227,1,1,1,0,1,1.5,0.09090909090909091,13.197445334487984,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0,-1,1,-1,1,0,0,0,-1,1,1,-1,1.5714285714285714,2.0,1.178030178747903,1.3877551020408163,0.8333333333333334,0.45454545454545453,0.5454545454545454,1,0
207979,2019-11-01,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,1,0,1,2019,11,1,4,9,274,5,1,1.0,0.5,1.3228756555322954,1.75,4,2,1,0,1,1.0,0.1111111111111111,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-2,1,3,-4,0,1,-1,1,3,-4,1.2857142857142858,1.0,1.2777531299998799,1.63265306122449,1.25,0.5555555555555556,0.4444444444444444,1,1
234946,2020-05-01,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2020,5,1,4,4,92,4,1,1.0,1.0,0.0,0.0,1,0,1,1,1,1.0,0.25,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5714285714285714,0.0,0.7284313590846835,0.5306122448979591,0.0,1.0,0.0,0,0
249020,2020-06-01,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2020,6,1,0,5,61,3,1,2.0,2.0,1.0,1.0,3,0,1,1,1,0.5,0.2,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-2,2,-2,0.7142857142857143,0.0,0.880630571852711,0.7755102040816327,4.0,0.8,0.2,1,1
4218,2019-10-01,0.0,3.0,0.0,3.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,2,1,1,2019,10,1,1,10,305,8,1,1.0,1.0,0.6666666666666666,0.4444444444444444,2,2,1,1,1,1.0,0.1,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,1,0,1,-1,1,-1,0,1,-1,1.4285714285714286,1.0,1.178030178747903,1.3877551020408165,2.3333333333333335,0.7,0.3,1,0
155362,2020-03-01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2020,3,1,6,2,153,2,1,0.3333333333333333,0.0,0.4714045207910317,0.22222222222222224,1,2,1,0,0,3.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,0.2857142857142857,0.0,0.45175395145262565,0.20408163265306123,1.0,0.5,0.5,1,0
200302,2019-12-01,3.0,0.0,5.0,10.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,2,2,5,3,6,2,4,1,2019,12,1,6,26,244,9,1,3.125,2.5,1.6153559979150107,2.609375,6,0,1,1,1,0.32,0.038461538461538464,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,-2,3,-4,2,-3,3,-4,3.7142857142857144,3.0,2.913725436338734,8.489795918367346,3.3333333333333335,0.7692307692307693,0.23076923076923078,1,0
2833,2019-04-01,3.0,5.0,3.0,7.0,2.0,3.0,5.0,0,1,1,1,2,1,3,7,2,4,1,1,0,0,1,2,0,1,2019,4,1,0,28,488,14,1,1.6875,1.0,1.7218721642444887,2.96484375,7,2,1,0,1,0.5925925925925926,0.03571428571428571,9.216780238500851,0,0,0,0,0,1,1,0,0,1,-1,2,4,-5,2,-3,0,-1,0,1,1,-2,1,4,-5,4.0,3.0,1.6035674514745464,2.5714285714285716,2.5,0.7142857142857143,0.2857142857142857,1,0
12147,2019-04-01,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,2019,4,1,0,6,488,5,1,0.3333333333333333,0.0,0.5962847939999438,0.35555555555555546,2,4,1,0,0,3.0,0.16666666666666666,22.39424141749723,0,1,0,0,0,0,0,1,-1,0,2,-2,0,0,0,1,-1,1,-1,0,0,0,1,2,-2,0.8571428571428571,1.0,0.989743318610787,0.9795918367346939,0.0,1.0,0.0,0,1
211107,2019-12-01,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,2,1,2019,12,1,6,9,244,6,1,1.1428571428571428,1.0,0.8329931278350429,0.6938775510204082,2,2,1,1,1,0.875,0.1111111111111111,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,0,1,1,0,-1,2,-1,1.2857142857142858,1.0,1.2777531299998799,1.63265306122449,1.25,0.5555555555555556,0.4444444444444444,1,1
195547,2020-01-01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2020,1,1,2,2,213,2,1,0.25,0.0,0.4330127018922193,0.1875,1,3,1,0,0,4.0,0.5,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,-1,0.2857142857142857,0.0,0.6998542122237652,0.48979591836734704,0.0,0.0,1.0,1,1
4221,2020-05-01,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2020,5,1,4,3,92,3,1,0.6666666666666666,1.0,0.4714045207910317,0.22222222222222224,1,1,1,1,0,1.5,0.3333333333333333,9.216780238500851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,-1,0.42857142857142855,0.0,0.49487165930539345,0.24489795918367344,2.0,0.6666666666666666,0.3333333333333333,1,0
195993,2019-10-01,4.0,3.0,3.0,0.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,1,3,2019,10,1,1,17,305,5,1,3.5,3.5,1.8027756377319946,3.25,6,0,1,1,1,0.8571428571428571,0.17647058823529413,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-2,-3,2,3,-3,2.4285714285714284,3.0,1.761261143705422,3.102040816326531,1.4285714285714286,0.5882352941176471,0.4117647058823529,1,0
22107,2020-07-01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020,7,1,2,2,31,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.2857142857142857,0.0,0.6998542122237652,0.48979591836734704,0.0,0.0,1.0,1,0
273376,2020-08-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,8,1,5,1,0,1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,1.0,13.197445334487984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.3499271061118826,0.12244897959183676,0.0,0.0,1.0,1,0
